ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_vente,TVA,Date_traitement,Total_vente_normalise,Categorie_produit,Ratio_vente_quantite
24,Chaussures,9.4,14.99,invalid_date,140.906,28.181200000000004,2025-05-22 12:16:22,0.0715656308630275,Basique,14.99
91,Pull,3.6,21.76,invalid_date,78.33600000000001,15.667200000000003,2025-05-22 12:16:22,0.03978656167435115,Basique,21.76
21,Cravate,17.6,12.06,invalid_date,212.25600000000003,42.45120000000001,2025-05-22 12:16:22,0.10780402924263528,Basique,12.06
26,Montre,6.3,15.1,2025-05-06,95.13,19.026,2025-05-22 12:16:22,0.048316171518599675,Basique,15.1
78,Pantalon,3.8,67.0,2024-07-11,254.6,50.92,2025-05-22 12:16:22,0.12931038861174685,Luxe,67.0
96,Montre,18.7,93.29,2024-10-31,1744.5230000000001,348.9046000000001,2025-05-22 12:16:22,0.8860367127734896,Luxe,93.29
20,Robe,8.1,85.6,invalid_date,693.3599999999999,138.672,2025-05-22 12:16:22,0.3521549530551484,Luxe,85.6
47,Pull,14.7,82.94,2025-05-09,1219.2179999999998,243.84359999999998,2025-05-22 12:16:22,0.6192362662310948,Luxe,82.94
42,Pull,8.4,29.08,17/01/2024,244.272,48.8544,2025-05-22 12:16:22,0.12406483600537559,Basique,29.08
80,Chemise,9.4,48.81,22/08/2023,458.814,91.76280000000001,2025-05-22 12:16:22,0.2330299161056953,Luxe,48.81
41,Robe,19.1,84.5,2023-09-05,1613.95,322.79,2025-05-22 12:16:22,0.8197191739981494,Luxe,84.5
6,Chemise,15.6,13.49,invalid_date,210.444,42.0888,2025-05-22 12:16:22,0.10688372121370955,Basique,13.49
14,Chaussures,12.3,97.68,30/03/2025,1201.4640000000002,240.29280000000006,2025-05-22 12:16:22,0.6102190759741706,Luxe,97.68
68,Robe,10.3,82.09,2025-01-10,845.527,169.10540000000003,2025-05-22 12:16:22,0.4294400037381166,Luxe,82.09
1,Pull,4.8,64.63,01/07/2024,310.224,62.0448,2025-05-22 12:16:22,0.15756161035620797,Luxe,64.63
86,Pantalon,7.0,13.81,invalid_date,96.67,19.334000000000003,2025-05-22 12:16:22,0.04909833176393389,Basique,13.81
94,Robe,18.6,83.38,invalid_date,1550.868,310.1736,2025-05-22 12:16:22,0.7876800619227124,Luxe,83.38
52,Robe,6.8,24.46,14/03/2024,166.328,33.2656,2025-05-22 12:16:22,0.08447736966620042,Basique,24.46
2,Chaussures,2.2,33.36,14/05/2025,73.39200000000001,14.678400000000003,2025-05-22 12:16:22,0.037275522549070406,Basique,33.36
61,Pull,10.0,84.59,2025-03-18,845.9000000000001,169.18000000000004,2025-05-22 12:16:22,0.42962944904429173,Luxe,84.59
57,Pantalon,9.1,18.03,2025-02-04,164.073,32.814600000000006,2025-05-22 12:16:22,0.08333206359267534,Basique,18.03
15,Cravate,7.8,99.87,invalid_date,778.986,155.7972,2025-05-22 12:16:22,0.395644078488257,Luxe,99.87
64,Chaussures,6.0,48.6,2025-03-08,291.6,58.32000000000001,2025-05-22 12:16:22,0.1481025503502961,Luxe,48.6
97,Montre,18.0,79.52,invalid_date,1431.36,286.272,2025-05-22 12:16:22,0.7269823952997249,Luxe,79.52
85,Chemise,3.1,75.01,2024-05-16,232.53100000000003,46.50620000000001,2025-05-22 12:16:22,0.11810162597909706,Luxe,75.01
66,Robe,7.2,44.11,2025-04-20,317.592,63.5184,2025-05-22 12:16:22,0.1613037900234953,Luxe,44.11
29,Cravate,15.8,48.26,26/09/2024,762.508,152.50160000000002,2025-05-22 12:16:22,0.38727496386318094,Luxe,48.26
34,Lunettes de soleil,17.6,86.89,10/11/2024,1529.2640000000001,305.85280000000006,2025-05-22 12:16:22,0.7767074710524526,Luxe,86.89
85,Montre,6.9,78.74,11/03/2025,543.306,108.66120000000001,2025-05-22 12:16:22,0.2759430871763305,Luxe,78.74
55,Pantalon,3.8,92.76,2023-09-09,352.488,70.4976,2025-05-22 12:16:22,0.17902733802426324,Luxe,92.76
22,Pull,19.7,37.88,invalid_date,746.236,149.2472,2025-05-22 12:16:22,0.37901047586832487,Basique,37.88
95,Chaussures,17.5,20.03,2025-04-16,350.52500000000003,70.105,2025-05-22 12:16:22,0.17803033765959375,Basique,20.03
57,Lunettes de soleil,15.5,69.8,15/08/2024,1081.8999999999999,216.38,2025-05-22 12:16:22,0.5494929671604434,Luxe,69.8
46,Chemise,13.4,82.11,invalid_date,1100.2740000000001,220.05480000000003,2025-05-22 12:16:22,0.5588250531005544,Luxe,82.11
50,Cravate,7.2,34.01,23/08/2024,244.87199999999999,48.9744,2025-05-22 12:16:22,0.124369573763298,Basique,34.01
14,Robe,17.0,32.84,2024-01-30,558.2800000000001,111.65600000000002,2025-05-22 12:16:22,0.2835483258215477,Basique,32.84
12,Lunettes de soleil,14.5,34.1,invalid_date,494.45000000000005,98.89000000000001,2025-05-22 12:16:22,0.25112930734123423,Basique,34.1
84,Cravate,12.3,56.93,invalid_date,700.239,140.04780000000002,2025-05-22 12:16:22,0.355648771449729,Luxe,56.93
27,Chaussures,10.8,74.05,2025-01-16,799.74,159.948,2025-05-22 12:16:22,0.4061849575347935,Luxe,74.05
19,Pantalon,1.9,11.34,2024-08-18,21.546,4.3092,2025-05-22 12:16:22,0.0109431328869941,Basique,11.34
71,Pantalon,16.5,43.54,20/01/2024,718.41,143.682,2025-05-22 12:16:22,0.3648777544484095,Luxe,43.54
91,Pantalon,14.4,98.81,04/11/2024,1422.864,284.57280000000003,2025-05-22 12:16:22,0.7226673086475435,Luxe,98.81
67,Chemise,8.0,48.69,13/11/2024,389.52,77.904,2025-05-22 12:16:22,0.19783575244323498,Luxe,48.69
73,Montre,18.0,72.39,2023-09-14,1303.02,260.604,2025-05-22 12:16:22,0.6617989888801193,Luxe,72.39
63,Montre,6.5,70.39,09/01/2024,457.535,91.507,2025-05-22 12:16:22,0.23238031678505733,Luxe,70.39
38,Lunettes de soleil,12.4,18.69,16/02/2025,231.75600000000003,46.351200000000006,2025-05-22 12:16:22,0.11770800637511393,Basique,18.69
38,Pull,10.2,38.71,2024-12-23,394.842,78.9684,2025-05-22 12:16:22,0.20053877635600686,Basique,38.71
91,Pull,8.8,51.34,2025-02-04,451.7920000000001,90.35840000000002,2025-05-22 12:16:22,0.2294634685454766,Luxe,51.34
92,Pull,14.3,82.97,invalid_date,1186.471,237.29420000000002,2025-05-22 12:16:22,0.6026041872999525,Luxe,82.97
12,Chaussures,19.6,82.43,2023-07-11,1615.6280000000002,323.1256000000001,2025-05-22 12:16:22,0.8205714239278058,Luxe,82.43
94,Pull,9.3,40.37,01/08/2023,375.44100000000003,75.08820000000001,2025-05-22 12:16:22,0.19068508095358544,Luxe,40.37
70,Cravate,11.4,38.61,25/08/2023,440.154,88.0308,2025-05-22 12:16:22,0.22355257183430802,Basique,38.61
50,Chemise,14.0,25.14,03/10/2023,351.96000000000004,70.39200000000001,2025-05-22 12:16:22,0.17875916879729153,Basique,25.140000000000004
11,Chaussures,20.0,70.02,14/10/2023,1400.3999999999999,280.08,2025-05-22 12:16:22,0.7112579269909279,Luxe,70.02
65,Robe,14.2,74.5,invalid_date,1057.8999999999999,211.57999999999998,2025-05-22 12:16:22,0.5373034568435466,Luxe,74.5
51,Montre,9.7,40.08,2025-02-03,388.77599999999995,77.7552,2025-05-22 12:16:22,0.1974578776234112,Luxe,40.08
33,Chaussures,12.1,69.53,2024-11-26,841.313,168.26260000000002,2025-05-22 12:16:22,0.42729972888497475,Luxe,69.53
29,Robe,7.3,16.28,invalid_date,118.84400000000001,23.768800000000002,2025-05-22 12:16:22,0.06036042350422012,Basique,16.28
6,Lunettes de soleil,16.9,42.06,invalid_date,710.814,142.1628,2025-05-22 12:16:22,0.3610197744331116,Luxe,42.06
98,Lunettes de soleil,10.7,11.26,2024-02-13,120.48199999999999,24.0964,2025-05-22 12:16:22,0.06119235758334832,Basique,11.26
50,Lunettes de soleil,9.4,65.46,15/06/2024,615.324,123.06479999999999,2025-05-22 12:16:22,0.3125207602597585,Luxe,65.46
30,Cravate,9.0,81.76,24/01/2024,735.84,147.168,2025-05-22 12:16:22,0.37373038631605576,Luxe,81.76
1,Chemise,4.4,65.35,invalid_date,287.54,57.50800000000001,2025-05-22 12:16:22,0.14604049152168772,Luxe,65.35
30,Chaussures,13.6,15.32,14/12/2024,208.352,41.6704,2025-05-22 12:16:22,0.10582120223108672,Basique,15.32
36,Montre,19.8,75.8,2023-07-04,1500.84,300.168,2025-05-22 12:16:22,0.762271027667141,Luxe,75.8
54,Pull,12.0,73.1,invalid_date,877.1999999999999,175.44,2025-05-22 12:16:22,0.4455266020825779,Luxe,73.1
46,Chaussures,14.2,31.93,2025-05-17,453.40599999999995,90.68119999999999,2025-05-22 12:16:22,0.23028321311428784,Basique,31.93
33,Lunettes de soleil,4.7,41.0,21/11/2023,192.70000000000002,38.540000000000006,2025-05-22 12:16:22,0.09787160991941721,Luxe,41.0
59,Montre,7.8,65.0,2024-08-24,507.0,101.4,2025-05-22 12:16:22,0.25750340544444483,Luxe,65.0
99,Pantalon,14.0,99.16,15/12/2024,1388.24,277.648,2025-05-22 12:16:22,0.705081908430367,Luxe,99.16
80,Lunettes de soleil,8.4,61.07,2023-06-12,512.988,102.59760000000001,2025-05-22 12:16:22,0.26054468826851057,Luxe,61.07000000000001
78,Lunettes de soleil,4.2,21.65,16/07/2024,90.92999999999999,18.186,2025-05-22 12:16:22,0.04618300721314273,Basique,21.65
18,Lunettes de soleil,17.8,17.96,05/10/2023,319.68800000000005,63.93760000000001,2025-05-22 12:16:22,0.16236834059117097,Basique,17.96
70,Cravate,5.7,94.69,03/07/2024,539.733,107.94659999999999,2025-05-22 12:16:22,0.2741283738279024,Luxe,94.68999999999998
100,Pull,17.8,74.66,29/02/2024,1328.948,265.7896,2025-05-22 12:16:22,0.6749677231924736,Luxe,74.66
4,Chaussures,10.2,75.65,31/07/2024,771.63,154.32600000000002,2025-05-22 12:16:22,0.3919079935761281,Luxe,75.65
24,Pull,9.8,20.79,invalid_date,203.74200000000002,40.748400000000004,2025-05-22 12:16:22,0.10347980045771614,Basique,20.79
39,Cravate,19.4,79.23,09/09/2024,1537.062,307.4124,2025-05-22 12:16:22,0.7806680461129176,Luxe,79.23
68,Pantalon,10.4,91.76,2025-01-22,954.3040000000001,190.86080000000004,2025-05-22 12:16:22,0.48468743556066174,Luxe,91.76
21,Cravate,8.2,11.27,2024-03-21,92.41399999999999,18.482799999999997,2025-05-22 12:16:22,0.04693672526773752,Basique,11.27
51,Pantalon,7.7,90.37,invalid_date,695.849,139.1698,2025-05-22 12:16:22,0.3534191068542633,Luxe,90.37
19,Cravate,19.6,98.39,2025-05-06,1928.4440000000002,385.68880000000007,2025-05-22 12:16:22,0.9794495013982386,Luxe,98.39
32,Montre,17.4,16.0,invalid_date,278.4,55.68,2025-05-22 12:16:22,0.14139831967600283,Basique,16.0
1,Chaussures,1.3,49.11,invalid_date,63.843,12.768600000000001,2025-05-22 12:16:22,0.03242562113173509,Luxe,49.11
6,Chaussures,3.3,41.68,07/04/2024,137.54399999999998,27.508799999999997,2025-05-22 12:16:22,0.06985808362613553,Luxe,41.68
58,Montre,18.5,47.78,23/02/2025,883.9300000000001,176.78600000000003,2025-05-22 12:16:22,0.44894474393394107,Luxe,47.78
48,Pull,3.1,51.64,31/01/2025,160.084,32.0168,2025-05-22 12:16:22,0.08130606539875444,Luxe,51.64
56,Robe,8.2,23.35,invalid_date,191.47,38.294000000000004,2025-05-22 12:16:22,0.09724689751567624,Basique,23.35
34,Pull,8.5,17.62,invalid_date,149.77,29.954000000000004,2025-05-22 12:16:22,0.07606762334006806,Basique,17.62
71,Pull,1.9,36.7,2023-10-16,69.73,13.946000000000002,2025-05-22 12:16:22,0.035415606433217235,Basique,36.7
53,Chaussures,18.7,13.01,2024-11-13,243.28699999999998,48.657399999999996,2025-05-22 12:16:22,0.12356455818611961,Basique,13.01
36,Lunettes de soleil,15.3,23.77,invalid_date,363.681,72.7362,2025-05-22 12:16:22,0.18471222089830597,Basique,23.769999999999996
58,Pull,14.9,27.91,invalid_date,415.85900000000004,83.17180000000002,2025-05-22 12:16:22,0.21121323211976606,Basique,27.91
14,Cravate,4.9,30.67,2024-02-26,150.28300000000002,30.056600000000003,2025-05-22 12:16:22,0.07632817412309173,Basique,30.67
33,Lunettes de soleil,9.9,76.07,invalid_date,753.093,150.6186,2025-05-22 12:16:22,0.3824931205451149,Luxe,76.07
30,Robe,16.5,31.15,05/08/2023,513.975,102.79500000000002,2025-05-22 12:16:22,0.261045981880293,Basique,31.150000000000002
34,Lunettes de soleil,3.0,93.31,16/01/2024,279.93,55.986000000000004,2025-05-22 12:16:22,0.142175400958705,Luxe,93.31
34,Lunettes de soleil,17.1,91.79,invalid_date,1569.6090000000002,313.9218000000001,2025-05-22 12:16:22,0.7971985457914194,Luxe,91.79
56,Cravate,9.8,68.12,invalid_date,667.5760000000001,133.51520000000002,2025-05-22 12:16:22,0.3390593558046957,Luxe,68.12
25,Cravate,14.8,68.92,2024-11-05,1020.0160000000001,204.00320000000002,2025-05-22 12:16:22,0.5180623148083251,Luxe,68.92
35,Cravate,14.4,15.78,2025-05-18,227.232,45.446400000000004,2025-05-22 12:16:22,0.11541028368037887,Basique,15.78
64,Lunettes de soleil,6.7,19.36,invalid_date,129.712,25.9424,2025-05-22 12:16:22,0.06588024009272155,Basique,19.36
56,Chaussures,5.1,20.06,invalid_date,102.30599999999998,20.461199999999998,2025-05-22 12:16:22,0.05196083510335181,Basique,20.06
53,Chemise,15.0,73.56,2025-02-07,1103.4,220.68000000000004,2025-05-22 12:16:22,0.5604127368193302,Luxe,73.56
13,Chemise,7.1,39.4,21/07/2023,279.73999999999995,55.94799999999999,2025-05-22 12:16:22,0.14207890066869622,Basique,39.4
32,Cravate,11.4,94.18,24/04/2024,1073.652,214.73040000000003,2025-05-22 12:16:22,0.5453038387815367,Luxe,94.18
62,Lunettes de soleil,18.1,55.51,invalid_date,1004.731,200.9462,2025-05-22 12:16:22,0.5102991204252515,Luxe,55.51
40,Pantalon,1.0,27.09,2025-05-01,27.09,5.418,2025-05-22 12:16:22,0.013758909770197258,Basique,27.09
29,Chaussures,2.9,41.44,28/07/2023,120.17599999999999,24.0352,2025-05-22 12:16:22,0.061036941326807884,Luxe,41.44
42,Montre,4.9,40.91,invalid_date,200.459,40.091800000000006,2025-05-22 12:16:22,0.10181237702561728,Luxe,40.91
67,Pantalon,15.6,60.07,invalid_date,937.092,187.41840000000002,2025-05-22 12:16:22,0.4759455250783938,Luxe,60.07
20,Montre,16.0,14.25,2024-08-08,228.0,45.6,2025-05-22 12:16:22,0.11580034801051957,Basique,14.25
54,Chemise,1.6,48.5,2024-10-31,77.60000000000001,15.520000000000003,2025-05-22 12:16:22,0.03941275002463298,Luxe,48.5
52,Pull,4.1,44.0,2025-04-03,180.39999999999998,36.08,2025-05-22 12:16:22,0.09162448588200757,Luxe,44.0
55,Chaussures,4.5,21.24,21/12/2024,95.58,19.116,2025-05-22 12:16:22,0.04854472483704149,Basique,21.24
43,Pull,5.1,73.14,2025-01-27,373.01399999999995,74.60279999999999,2025-05-22 12:16:22,0.1894524167227892,Luxe,73.14
95,Cravate,8.5,95.19,invalid_date,809.115,161.823,2025-05-22 12:16:22,0.41094648500233133,Luxe,95.19
42,Montre,8.0,50.38,10/01/2024,403.04,80.608,2025-05-22 12:16:22,0.20470250992175354,Luxe,50.38
26,Cravate,16.7,48.44,invalid_date,808.948,161.7896,2025-05-22 12:16:22,0.4108616663263762,Luxe,48.44
61,Chaussures,16.4,41.74,19/02/2025,684.536,136.9072,2025-05-22 12:16:22,0.34767327642863605,Luxe,41.74
42,Cravate,18.6,53.44,2024-06-26,993.984,198.79680000000002,2025-05-22 12:16:22,0.5048407592845977,Luxe,53.44
82,Pull,15.3,95.09,invalid_date,1454.8770000000002,290.97540000000004,2025-05-22 12:16:22,0.7389265917214942,Luxe,95.09
14,Pantalon,4.5,67.44,invalid_date,303.48,60.696000000000005,2025-05-22 12:16:22,0.15413635795716,Luxe,67.44
65,Pull,15.3,79.78,invalid_date,1220.634,244.1268,2025-05-22 12:16:22,0.6199554473397918,Luxe,79.78
96,Pantalon,3.3,80.85,2023-11-25,266.80499999999995,53.36099999999999,2025-05-22 12:16:22,0.13550926250415204,Luxe,80.85
93,Lunettes de soleil,11.8,41.79,invalid_date,493.122,98.62440000000001,2025-05-22 12:16:22,0.25045482110369927,Luxe,41.79
49,Robe,5.7,69.4,12/06/2023,395.58000000000004,79.11600000000001,2025-05-22 12:16:22,0.20091360379825146,Luxe,69.4
49,Lunettes de soleil,1.1,36.55,15/03/2025,40.205,8.041,2025-05-22 12:16:22,0.020419969262118153,Basique,36.55
5,Cravate,13.7,22.18,2023-11-12,303.866,60.7732,2025-05-22 12:16:22,0.15433240591475675,Basique,22.18
34,Chaussures,10.2,48.0,17/12/2023,489.59999999999997,97.92,2025-05-22 12:16:22,0.24866601046469464,Luxe,48.0
64,Lunettes de soleil,5.9,61.27,invalid_date,361.49300000000005,72.29860000000001,2025-05-22 12:16:22,0.18360094387441558,Luxe,61.27
99,Chemise,4.9,63.16,invalid_date,309.484,61.8968,2025-05-22 12:16:22,0.157185767121437,Luxe,63.15999999999999
33,Pantalon,5.4,64.45,14/01/2024,348.03000000000003,69.60600000000001,2025-05-22 12:16:22,0.17676313648289968,Luxe,64.45
45,Robe,16.0,93.14,invalid_date,1490.24,298.048,2025-05-22 12:16:22,0.7568873272771784,Luxe,93.14
35,Pull,20.0,85.62,2023-12-03,1712.4,342.48,2025-05-22 12:16:22,0.8697215611105864,Luxe,85.62
11,Montre,17.0,26.7,17/08/2024,453.9,90.78,2025-05-22 12:16:22,0.23053411386831066,Basique,26.7
89,Cravate,4.3,19.71,2023-08-09,84.753,16.9506,2025-05-22 12:16:22,0.043045731995331425,Basique,19.71
79,Montre,2.7,68.89,2023-08-13,186.00300000000001,37.2006,2025-05-22 12:16:22,0.09447022864473979,Luxe,68.89
91,Robe,15.1,99.89,invalid_date,1508.339,301.6678,2025-05-22 12:16:22,0.7660797417449081,Luxe,99.89
17,Chaussures,7.9,68.32,2025-04-14,539.728,107.9456,2025-05-22 12:16:22,0.2741258343465864,Luxe,68.32
49,Chemise,3.5,61.75,30/03/2024,216.125,43.225,2025-05-22 12:16:22,0.10976907988497167,Luxe,61.75
59,Robe,1.4,49.45,invalid_date,69.23,13.846000000000002,2025-05-22 12:16:22,0.03516165830161522,Luxe,49.45
7,Lunettes de soleil,11.9,45.37,2025-04-25,539.903,107.98060000000001,2025-05-22 12:16:22,0.27421471619264715,Luxe,45.37
38,Lunettes de soleil,9.6,65.1,invalid_date,624.9599999999999,124.99199999999999,2025-05-22 12:16:22,0.31741484865199254,Luxe,65.1
67,Pantalon,3.3,46.56,2023-11-10,153.648,30.7296,2025-05-22 12:16:22,0.07803724504877328,Luxe,46.56
75,Pantalon,8.3,83.84,invalid_date,695.8720000000001,139.17440000000002,2025-05-22 12:16:22,0.353430788468317,Luxe,83.84
29,Cravate,9.3,75.07,10/01/2024,698.151,139.6302,2025-05-22 12:16:22,0.3545882840521589,Luxe,75.07
82,Robe,16.3,16.16,28/07/2024,263.408,52.6816,2025-05-22 12:16:22,0.133783938898048,Basique,16.16
19,Chemise,2.8,34.03,2023-08-29,95.28399999999999,19.0568,2025-05-22 12:16:22,0.04839438754313309,Basique,34.03
91,Pantalon,14.1,92.86,invalid_date,1309.326,261.8652,2025-05-22 12:16:22,0.665001782715884,Luxe,92.86
2,Robe,2.7,99.32,invalid_date,268.164,53.6328,2025-05-22 12:16:22,0.13619949352584634,Luxe,99.32
90,Pull,3.0,71.8,invalid_date,215.39999999999998,43.08,2025-05-22 12:16:22,0.10940085509414874,Luxe,71.8
53,Chemise,2.0,60.54,23/01/2025,121.08,24.216,2025-05-22 12:16:22,0.06149607954874434,Luxe,60.54
12,Chemise,2.7,28.05,invalid_date,75.73500000000001,15.147000000000004,2025-05-22 12:16:22,0.03846552349375746,Basique,28.050000000000004
22,Chaussures,18.9,77.45,22/05/2024,1463.8049999999998,292.76099999999997,2025-05-22 12:16:22,0.7434610895593797,Luxe,77.45
35,Robe,10.0,69.62,invalid_date,696.2,139.24,2025-05-22 12:16:22,0.35359737844264794,Luxe,69.62
52,Robe,16.2,78.98,invalid_date,1279.476,255.89520000000005,2025-05-22 12:16:22,0.6498410792592436,Luxe,78.98
3,Lunettes de soleil,8.7,41.26,2023-10-09,358.96199999999993,71.79239999999999,2025-05-22 12:16:22,0.1823154584322461,Luxe,41.26
40,Lunettes de soleil,1.1,54.7,invalid_date,60.17000000000001,12.034000000000002,2025-05-22 12:16:22,0.03056011815698668,Luxe,54.7
94,Lunettes de soleil,2.0,28.24,invalid_date,56.48,11.296,2025-05-22 12:16:22,0.028685980945763793,Basique,28.24
60,Pull,17.5,66.58,2024-06-05,1165.1499999999999,233.02999999999997,2025-05-22 12:16:22,0.5917753310721792,Luxe,66.58
57,Pull,5.2,73.56,16/01/2025,382.512,76.50240000000001,2025-05-22 12:16:22,0.19427641543070115,Luxe,73.56
38,Pantalon,5.2,37.13,invalid_date,193.07600000000002,38.61520000000001,2025-05-22 12:16:22,0.09806257891438191,Basique,37.13
65,Lunettes de soleil,17.3,38.81,invalid_date,671.413,134.2826,2025-05-22 12:16:22,0.34100815376660953,Basique,38.81
44,Pull,15.1,22.31,02/01/2024,336.881,67.3762,2025-05-22 12:16:22,0.1711006010444379,Basique,22.31
5,Pull,2.2,12.46,2024-11-05,27.412000000000003,5.482400000000001,2025-05-22 12:16:22,0.01392245236694896,Basique,12.46
39,Pull,14.4,44.5,invalid_date,640.8000000000001,128.16000000000003,2025-05-22 12:16:22,0.3254599254611445,Luxe,44.50000000000001
27,Chaussures,10.1,87.37,31/08/2023,882.437,176.4874,2025-05-22 12:16:22,0.4481864548129774,Luxe,87.37
27,Lunettes de soleil,10.0,42.23,2023-11-02,422.29999999999995,84.46,2025-05-22 12:16:22,0.21448459195106317,Luxe,42.23
33,Chaussures,9.3,62.8,2024-09-30,584.04,116.80799999999999,2025-05-22 12:16:22,0.29663173356168354,Luxe,62.79999999999999
17,Montre,14.8,15.37,2024-09-17,227.476,45.495200000000004,2025-05-22 12:16:22,0.11553421036860065,Basique,15.37
84,Montre,9.1,97.18,13/08/2023,884.3380000000001,176.86760000000004,2025-05-22 12:16:22,0.44915196560932835,Luxe,97.18
75,Chaussures,4.6,77.22,2024-04-09,355.212,71.0424,2025-05-22 12:16:22,0.18041084744523103,Luxe,77.22
70,Pantalon,4.0,84.0,16/09/2024,336.0,67.2,2025-05-22 12:16:22,0.17065314443655516,Luxe,84.0
6,Chemise,13.6,60.85,invalid_date,827.56,165.512,2025-05-22 12:16:22,0.42031463157712967,Luxe,60.849999999999994
80,Chemise,6.3,62.63,2023-08-12,394.569,78.91380000000001,2025-05-22 12:16:22,0.20040012067615218,Luxe,62.63
45,Cravate,5.7,10.59,2023-10-23,60.363,12.072600000000001,2025-05-22 12:16:22,0.030658142135785053,Basique,10.59
27,Cravate,15.3,27.35,18/11/2024,418.45500000000004,83.69100000000002,2025-05-22 12:16:22,0.21253173081904372,Basique,27.35
44,Pantalon,12.1,45.6,invalid_date,551.76,110.352,2025-05-22 12:16:22,0.28023684218545736,Luxe,45.6
30,Pantalon,10.2,75.03,24/10/2024,765.3059999999999,153.06119999999999,2025-05-22 12:16:22,0.38869605760762577,Luxe,75.03
8,Cravate,4.2,15.65,14/09/2023,65.73,13.146,2025-05-22 12:16:22,0.0333840213804011,Basique,15.65
89,Robe,17.3,97.37,invalid_date,1684.5010000000002,336.90020000000004,2025-05-22 12:16:22,0.8555517632634572,Luxe,97.37
33,Pull,14.3,63.16,03/10/2024,903.188,180.63760000000002,2025-05-22 12:16:22,0.45872581017072434,Luxe,63.16
65,Pull,15.0,84.66,30/03/2025,1269.8999999999999,253.98,2025-05-22 12:16:22,0.6449774646428017,Luxe,84.66
95,Robe,8.6,69.26,25/02/2024,595.636,119.1272,2025-05-22 12:16:22,0.3025212986297975,Luxe,69.26
83,Chemise,2.7,81.36,12/04/2025,219.67200000000003,43.93440000000001,2025-05-22 12:16:22,0.1115705879305564,Luxe,81.36
12,Robe,11.8,63.46,invalid_date,748.8280000000001,149.76560000000003,2025-05-22 12:16:22,0.3803269429825498,Luxe,63.46
6,Chemise,14.6,14.49,invalid_date,211.554,42.3108,2025-05-22 12:16:22,0.10744748606586603,Basique,14.49
29,Cravate,8.0,58.49,2024-04-25,467.92,93.584,2025-05-22 12:16:22,0.2376548194784312,Luxe,58.49
21,Robe,16.9,17.82,03/04/2025,301.15799999999996,60.23159999999999,2025-05-22 12:16:22,0.1529570228340002,Basique,17.82
1,Chemise,9.0,93.86,02/08/2023,844.74,168.948,2025-05-22 12:16:22,0.429040289378975,Luxe,93.86
57,Lunettes de soleil,13.5,70.6,2024-03-27,953.0999999999999,190.62,2025-05-22 12:16:22,0.484075928459764,Luxe,70.6
47,Montre,19.1,47.98,13/04/2024,916.418,183.2836,2025-05-22 12:16:22,0.46544527773291366,Luxe,47.98
12,Montre,12.8,25.52,2023-08-17,326.656,65.33120000000001,2025-05-22 12:16:22,0.16590736175317666,Basique,25.52
91,Robe,2.2,98.13,invalid_date,215.886,43.1772,2025-05-22 12:16:22,0.1096476926780659,Luxe,98.13
100,Chemise,16.9,62.34,16/01/2025,1053.546,210.7092,2025-05-22 12:16:22,0.5350920765135564,Luxe,62.34000000000001
12,Pull,16.5,94.45,05/05/2025,1558.425,311.685,2025-05-22 12:16:22,0.7915182339837453,Luxe,94.45
53,Lunettes de soleil,1.6,30.51,26/06/2023,48.816,9.763200000000001,2025-05-22 12:16:22,0.024793463984568085,Basique,30.51
61,Cravate,11.9,37.42,invalid_date,445.29800000000006,89.05960000000002,2025-05-22 12:16:22,0.22616519021222958,Basique,37.42
52,Chaussures,12.0,52.71,invalid_date,632.52,126.504,2025-05-22 12:16:22,0.32125454440181506,Luxe,52.71
79,Pantalon,13.8,54.15,03/08/2023,747.27,149.454,2025-05-22 12:16:22,0.37953564060447786,Luxe,54.15
90,Pull,19.3,79.54,16/10/2024,1535.122,307.0244,2025-05-22 12:16:22,0.7796827273623018,Luxe,79.54
90,Cravate,19.5,70.71,28/10/2024,1378.8449999999998,275.76899999999995,2025-05-22 12:16:22,0.7003102230375651,Luxe,70.71
72,Robe,13.5,83.06,invalid_date,1121.31,224.262,2025-05-22 12:16:22,0.5695091588933144,Luxe,83.06
87,Pantalon,9.9,47.29,31/05/2023,468.171,93.6342,2025-05-22 12:16:22,0.23778230144049542,Luxe,47.29
66,Pantalon,7.2,94.55,2025-03-11,680.76,136.15200000000002,2025-05-22 12:16:22,0.3457554601387776,Luxe,94.55
58,Chemise,4.9,56.58,27/09/2023,277.242,55.44840000000001,2025-05-22 12:16:22,0.14081017580321256,Luxe,56.58
83,Montre,13.0,16.77,30/06/2023,218.01,43.602000000000004,2025-05-22 12:16:22,0.11072646434111126,Basique,16.77
52,Lunettes de soleil,3.5,57.73,2024-07-22,202.05499999999998,40.411,2025-05-22 12:16:22,0.10262297946169091,Luxe,57.73
21,Pull,5.1,62.7,2024-08-09,319.77,63.954,2025-05-22 12:16:22,0.16240998808475368,Luxe,62.7
52,Lunettes de soleil,3.9,96.47,21/07/2024,376.233,75.2466,2025-05-22 12:16:22,0.19108733479404302,Luxe,96.47
33,Cravate,2.8,64.28,invalid_date,179.98399999999998,35.9968,2025-05-22 12:16:22,0.0914132010365147,Luxe,64.28
21,Chaussures,6.6,39.66,2024-05-23,261.756,52.3512,2025-05-22 12:16:22,0.1329448942712349,Basique,39.66
